prospect_id,business,slug,qr_target_url,live_site,qa_ready,mail_ready
J238-171,Philadelphia Garage,philadelphia-garage,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/philadelphia-garage/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-171,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/philadelphia-garage/,ready,hold
J238-172,Philadelphia Record Exchange,philadelphia-record-exchange,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/philadelphia-record-exchange/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-172,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/philadelphia-record-exchange/,ready,hold
J238-173,Philly Medical and Rehab Associates,philly-medical-and-rehab-associates,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/philly-medical-and-rehab-associates/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-173,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/philly-medical-and-rehab-associates/,ready,hold
J238-174,Pipe Xpress,pipe-xpress,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pipe-xpress/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-174,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pipe-xpress/,ready,hold
J238-175,Pizza Peddler,pizza-peddler,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pizza-peddler/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-175,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pizza-peddler/,ready,hold
J238-176,PK2 Construction,pk2-construction,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pk2-construction/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-176,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pk2-construction/,ready,hold
J238-177,Plastic & Reconstructive Surgical Solutions,plastic-surgery-solutions,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/plastic-surgery-solutions/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-177,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/plastic-surgery-solutions/,ready,hold
J238-178,"Prime Interiors, LLC",prime-interiors-llc,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/prime-interiors-llc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-178,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/prime-interiors-llc/,ready,hold
J238-179,Pro Nails,pro-nails,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pro-nails/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-179,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pro-nails/,ready,hold
J238-180,PT in Philly,pt-in-philly,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pt-in-philly/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-180,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pt-in-philly/,ready,hold
J238-181,Radiance Dental,radiance-dental,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/radiance-dental/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-181,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/radiance-dental/,ready,hold
J238-182,Rally House Collegeville,rally-house-collegeville,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rally-house-collegeville/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-182,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rally-house-collegeville/,ready,hold
J238-183,Reading Terminal Market,reading-terminal,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/reading-terminal/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-183,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/reading-terminal/,ready,hold
J238-184,ReAnimator Coffee,reanimator-coffee,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/reanimator-coffee/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-184,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/reanimator-coffee/,ready,hold
J238-185,Reardon Dental Exton,reardon-dental,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/reardon-dental/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-185,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/reardon-dental/,ready,hold
J238-186,Red Hill Greenhouses & Florist,red-hill-greenhouses-florist,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/red-hill-greenhouses-florist/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-186,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/red-hill-greenhouses-florist/,ready,hold
J238-187,RHI Construction Inc.,rhi-construction,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rhi-construction/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-187,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rhi-construction/,ready,hold
J238-188,Riley Rodzianko & Clymer LLP,riley-rodzianko-and-clymer-llp,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/riley-rodzianko-and-clymer-llp/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-188,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/riley-rodzianko-and-clymer-llp/,ready,hold
J238-189,Rittenhouse Square Chiro,rittenhouse-square-chiropractic,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rittenhouse-square-chiropractic/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-189,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rittenhouse-square-chiropractic/,ready,hold
J238-190,Robert J. Spence Plumbing and Heating,robert-j-spence-plumbing-and-heating,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/robert-j-spence-plumbing-and-heating/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-190,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/robert-j-spence-plumbing-and-heating/,ready,hold
J238-191,Rocco's Brick Oven Pizzeria,rocco-s-brick-oven-pizzeria,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rocco-s-brick-oven-pizzeria/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-191,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rocco-s-brick-oven-pizzeria/,ready,hold
J238-192,Rufus Chiropractic and Wellness,rufus-chiropractic-and-wellness,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rufus-chiropractic-and-wellness/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-192,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rufus-chiropractic-and-wellness/,ready,hold
J238-193,Salter's Fireplace,salters-fireplace,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/salters-fireplace/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-193,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/salters-fireplace/,ready,hold
J238-194,Sciacca Service Center,sciacca-service-center,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sciacca-service-center/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-194,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sciacca-service-center/,ready,hold
J238-195,Scott Lot,scott-lot,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/scott-lot/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-195,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/scott-lot/,ready,hold
J238-196,SCRC Accident & Injury Center,scrc-accident-and-injury-center,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/scrc-accident-and-injury-center/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-196,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/scrc-accident-and-injury-center/,ready,hold
J238-197,Seiler & Drury,seiler-drury,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/seiler-drury/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-197,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/seiler-drury/,ready,hold
J238-198,Sesame Inn,sesame-inn,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sesame-inn/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-198,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sesame-inn/,ready,hold
J238-199,Sharp Edge Construction Company,sharp-edge-construction-company,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sharp-edge-construction-company/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-199,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sharp-edge-construction-company/,ready,hold
J238-200,Shooster Development,shooster-development,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/shooster-development/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-200,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/shooster-development/,ready,hold
J238-201,"Sioutis Coatings Ent., Inc.",sioutis-coatings-ent-inc,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sioutis-coatings-ent-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-201,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sioutis-coatings-ent-inc/,ready,hold
J238-202,Snyder Online Marketing,snyder-online-marketing,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/snyder-online-marketing/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-202,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/snyder-online-marketing/,ready,hold
J238-203,"Solution Based Plumbing and Heating, Inc.",solution-based-plumbing-and-heating-inc,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/solution-based-plumbing-and-heating-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-203,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/solution-based-plumbing-and-heating-inc/,ready,hold
J238-204,Southampton Hot Tub,southampton-hot-tub,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/southampton-hot-tub/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-204,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/southampton-hot-tub/,ready,hold
J238-205,Square 1682,square-1682,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/square-1682/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-205,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/square-1682/,ready,hold
J238-206,Standard Tap,standard-tap,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/standard-tap/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-206,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/standard-tap/,ready,hold
J238-207,Strickland Electric,strickland-electric,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/strickland-electric/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-207,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/strickland-electric/,ready,hold
J238-208,Summers Quality Services,summers-quality-services,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/summers-quality-services/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-208,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/summers-quality-services/,ready,hold
J238-209,Suraya,suraya,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/suraya/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-209,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/suraya/,ready,hold
J238-210,Tanglewood PTG. Corp.,tanglewood-ptg-corp,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/tanglewood-ptg-corp/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-210,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/tanglewood-ptg-corp/,ready,hold
J238-211,Termini Brothers Bakery,termini-bros,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/termini-bros/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-211,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/termini-bros/,ready,hold
J238-212,The Edge Fitness Clubs Media,the-edge-fitness-clubs,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/the-edge-fitness-clubs/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-212,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/the-edge-fitness-clubs/,ready,hold
J238-213,Theory Outlet at Philadelphia Premium Outlets,theory,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/theory/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-213,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/theory/,ready,hold
J238-214,The Restaurant Store Plymouth Meeting,the-restaurant-store,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/the-restaurant-store/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-214,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/the-restaurant-store/,ready,hold
J238-215,THR Insurance,thr-insurance,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/thr-insurance/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-215,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/thr-insurance/,ready,hold
J238-216,THR Insurance Agency,thr-insurance-agency,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/thr-insurance-agency/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-216,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/thr-insurance-agency/,ready,hold
J238-217,TM Prestige Home Cash Buyer,tm-prestige-home-cash-buyer,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/tm-prestige-home-cash-buyer/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-217,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/tm-prestige-home-cash-buyer/,ready,hold
J238-218,Towne Book Center & Wine Bar,towne-book-center-wine-bar,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/towne-book-center-wine-bar/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-218,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/towne-book-center-wine-bar/,ready,hold
J238-219,Train and Nourish,train-and-nourish,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/train-and-nourish/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-219,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/train-and-nourish/,ready,hold
J238-220,Trend Auto Trader,trend-auto-trader,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/trend-auto-trader/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-220,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/trend-auto-trader/,ready,hold
J238-221,Trend Painting,trend-painting,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/trend-painting/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-221,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/trend-painting/,ready,hold
J238-222,Udis & Conn Orthodontics,udis-conn-orthodontics,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/udis-conn-orthodontics/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-222,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/udis-conn-orthodontics/,ready,hold
J238-223,United Metal Construction LLC,united-metal-construction-llc,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/united-metal-construction-llc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-223,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/united-metal-construction-llc/,ready,hold
J238-224,UNO Pizzeria & Grill Oaks,uno-chicago-style-pizza,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/uno-chicago-style-pizza/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-224,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/uno-chicago-style-pizza/,ready,hold
J238-225,UrgentVet Pottstown,urgentvet-pottstown,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/urgentvet-pottstown/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-225,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/urgentvet-pottstown/,ready,hold
J238-226,L. A. Verruni Landscaping,verruni-landscaping,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/verruni-landscaping/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-226,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/verruni-landscaping/,ready,hold
J238-227,Victor Cafe,victor-cafe,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/victor-cafe/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-227,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/victor-cafe/,ready,hold
J238-228,"Waste Gas Fabricating Company, Inc.",waste-gas-fabricating-company-inc,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/waste-gas-fabricating-company-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-228,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/waste-gas-fabricating-company-inc/,ready,hold
J238-229,Welcome Dental,welcome-dental,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/welcome-dental/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-229,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/welcome-dental/,ready,hold
J238-230,Whitelands Animal Hospital,whitelands-animal-hospital,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/whitelands-animal-hospital/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-230,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/whitelands-animal-hospital/,ready,hold
J238-231,Wholly Grounds Coffeehouse,wholly-grounds,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wholly-grounds/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-231,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wholly-grounds/,ready,hold
J238-232,"Wilson's Forklift Service, LLC",wilson-s-forklift-service-llc,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wilson-s-forklift-service-llc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-232,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wilson-s-forklift-service-llc/,ready,hold
J238-233,WJA Landscaping,wja-landscaping,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wja-landscaping/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-233,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wja-landscaping/,ready,hold
J238-234,Wynnewood Eye Care,wynnewood-eyecare,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wynnewood-eyecare/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-234,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wynnewood-eyecare/,ready,hold
J238-235,Young's Electrical Services Inc.,young-s-electrical-services-inc,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/young-s-electrical-services-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-235,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/young-s-electrical-services-inc/,ready,hold
J238-236,Zahav,zahav,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/zahav/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-236,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/zahav/,ready,hold
J238-237,ZBC General Contracting,zbc-general-contracting,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/zbc-general-contracting/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-237,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/zbc-general-contracting/,ready,hold
J238-238,Zuber Realty,zuber-realty,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/zuber-realty/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-238,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/zuber-realty/,ready,hold
