prospect_id,business,vertical,live_site,qr_target_url,qa_ready,mail_ready,approved_by,has_email,batch
J238-160,"O'Donnell, Weiss & Mattei, P.C.",Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/o-donnell-weiss-mattei-p-c/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/o-donnell-weiss-mattei-p-c/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-160,ready,hold,,no,radar-next15-20260810-050919
J238-161,Ooka Hibachi and Sushi,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/ooka-hibachi-and-sushi/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/ooka-hibachi-and-sushi/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-161,ready,hold,,no,radar-next15-20260810-110919
J238-162,OpenArc,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/openarc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/openarc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-162,ready,hold,,no,Current Next 20
J238-163,OSS Health,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/oss-health/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/oss-health/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-163,ready,hold,,no,Current Next 20
J238-164,Frederick W. Oster Fine Violins,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/oster-fine-violins/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/oster-fine-violins/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-164,ready,hold,,no,phl-2026-w33
J238-165,Oxford Rehabilitation Center,Medical & Healthcare,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/oxford-rehabilitation-center/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/oxford-rehabilitation-center/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-165,ready,hold,,no,Philadelphia W31 verified 25
J238-166,"Patriot Fence & Ironworks, LLC.",Home Services,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/patriot-fence-and-ironworks/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/patriot-fence-and-ironworks/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-166,ready,hold,,no,Philadelphia W31 verified 25
J238-167,Pat's King of Steaks,Restaurant,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pats-king-steaks/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pats-king-steaks/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-167,ready,hold,,no,Philadelphia Batch 1 · restored canonical routes
J238-168,Peking Gourmet,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/peking-gourmet/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/peking-gourmet/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-168,ready,hold,,no,phl-2026-w33
J238-169,Pennsylvania Dental Group,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pennsylvania-dental-group/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pennsylvania-dental-group/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-169,ready,hold,,no,phl-2026-w34
J238-170,Philadelphia Auto Accident Injury Attorney,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/philadelphia-auto-accident-injury-attorney/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/philadelphia-auto-accident-injury-attorney/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-170,ready,hold,,no,radar-next15-20260809-230919
J238-171,Philadelphia Garage,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/philadelphia-garage/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/philadelphia-garage/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-171,ready,hold,,no,phl-2026-w33
J238-172,Philadelphia Record Exchange,Record Store,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/philadelphia-record-exchange/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/philadelphia-record-exchange/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-172,ready,hold,,no,Philadelphia Batch 1 · restored canonical routes
J238-173,Philly Medical and Rehab Associates,Medical & Healthcare,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/philly-medical-and-rehab-associates/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/philly-medical-and-rehab-associates/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-173,ready,hold,,yes,Philadelphia W31 verified 25
J238-174,Pipe Xpress,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pipe-xpress/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pipe-xpress/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-174,ready,hold,,no,phl-2026-w33
J238-175,Pizza Peddler,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pizza-peddler/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pizza-peddler/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-175,ready,hold,,no,Telegram 3D Next 10
J238-176,PK2 Construction,Painting / drywall,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pk2-construction/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pk2-construction/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-176,ready,hold,,yes,Philadelphia Batch 3
J238-177,Plastic & Reconstructive Surgical Solutions,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/plastic-surgery-solutions/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/plastic-surgery-solutions/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-177,ready,hold,,no,phl-2026-w34
J238-178,"Prime Interiors, LLC",Plumbing / sewer,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/prime-interiors-llc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/prime-interiors-llc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-178,ready,hold,,yes,Philadelphia Batch 3
J238-179,Pro Nails,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pro-nails/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pro-nails/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-179,ready,hold,,no,phl-2026-w33
J238-180,PT in Philly,Medical & Healthcare,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/pt-in-philly/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/pt-in-philly/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-180,ready,hold,,yes,Philadelphia W31 verified 25
J238-181,Radiance Dental,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/radiance-dental/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/radiance-dental/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-181,ready,hold,,no,Current Next 20
J238-182,Rally House Collegeville,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rally-house-collegeville/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rally-house-collegeville/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-182,ready,hold,,no,radar-next15-20260810-050919
J238-183,Reading Terminal Market,Public Market,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/reading-terminal/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/reading-terminal/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-183,ready,hold,,yes,Philadelphia Batch 1 · restored canonical routes
J238-184,ReAnimator Coffee,Coffee,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/reanimator-coffee/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/reanimator-coffee/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-184,ready,hold,,yes,Philadelphia Batch 1 · restored canonical routes
J238-185,Reardon Dental Exton,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/reardon-dental/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/reardon-dental/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-185,ready,hold,,no,Current Next 20
J238-186,Red Hill Greenhouses & Florist,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/red-hill-greenhouses-florist/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/red-hill-greenhouses-florist/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-186,ready,hold,,no,radar-next15-20260810-050919
J238-187,RHI Construction Inc.,Home Services,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rhi-construction/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rhi-construction/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-187,ready,hold,,yes,Philadelphia W31 verified 25
J238-188,Riley Rodzianko & Clymer LLP,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/riley-rodzianko-and-clymer-llp/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/riley-rodzianko-and-clymer-llp/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-188,ready,hold,,no,Current Next 20
J238-189,Rittenhouse Square Chiro,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rittenhouse-square-chiropractic/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rittenhouse-square-chiropractic/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-189,ready,hold,,no,Philadelphia W31 verified 25
J238-190,Robert J. Spence Plumbing and Heating,Construction / remodeling,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/robert-j-spence-plumbing-and-heating/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/robert-j-spence-plumbing-and-heating/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-190,ready,hold,,yes,Philadelphia Batch 3
J238-191,Rocco's Brick Oven Pizzeria,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rocco-s-brick-oven-pizzeria/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rocco-s-brick-oven-pizzeria/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-191,ready,hold,,no,radar-next15-20260810-110919
J238-192,Rufus Chiropractic and Wellness,Medical & Healthcare,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/rufus-chiropractic-and-wellness/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/rufus-chiropractic-and-wellness/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-192,ready,hold,,no,Philadelphia W31 verified 25
J238-193,Salter's Fireplace,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/salters-fireplace/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/salters-fireplace/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-193,ready,hold,,no,phl-2026-w33
J238-194,Sciacca Service Center,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sciacca-service-center/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sciacca-service-center/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-194,ready,hold,,no,phl-2026-w34
J238-195,Scott Lot,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/scott-lot/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/scott-lot/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-195,ready,hold,,no,Current Next 20
J238-196,SCRC Accident & Injury Center,Home Services,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/scrc-accident-and-injury-center/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/scrc-accident-and-injury-center/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-196,ready,hold,,no,Philadelphia W31 verified 25
J238-197,Seiler & Drury,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/seiler-drury/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/seiler-drury/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-197,ready,hold,,no,radar-next15-20260810-110919
J238-198,Sesame Inn,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sesame-inn/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sesame-inn/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-198,ready,hold,,no,Current Next 20
J238-199,Sharp Edge Construction Company,Painting / drywall,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sharp-edge-construction-company/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sharp-edge-construction-company/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-199,ready,hold,,yes,Philadelphia Batch 3
J238-200,Shooster Development,Painting / drywall,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/shooster-development/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/shooster-development/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-200,ready,hold,,yes,Philadelphia Batch 3
J238-201,"Sioutis Coatings Ent., Inc.",Painting / drywall,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/sioutis-coatings-ent-inc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/sioutis-coatings-ent-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-201,ready,hold,,yes,Philadelphia Batch 3
J238-202,Snyder Online Marketing,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/snyder-online-marketing/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/snyder-online-marketing/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-202,ready,hold,,no,radar-next15-20260809-230919
J238-203,"Solution Based Plumbing and Heating, Inc.",Plumbing / heating,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/solution-based-plumbing-and-heating-inc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/solution-based-plumbing-and-heating-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-203,ready,hold,,no,Philadelphia Batch 4
J238-204,Southampton Hot Tub,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/southampton-hot-tub/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/southampton-hot-tub/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-204,ready,hold,,no,phl-2026-w33
J238-205,Square 1682,Restaurant,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/square-1682/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/square-1682/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-205,ready,hold,,no,Philadelphia Batch 1 · restored canonical routes
J238-206,Standard Tap,Gastropub,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/standard-tap/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/standard-tap/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-206,ready,hold,,yes,Philadelphia Batch 1 · restored canonical routes
J238-207,Strickland Electric,Electrical,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/strickland-electric/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/strickland-electric/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-207,ready,hold,,yes,Philadelphia Batch 4
J238-208,Summers Quality Services,HVAC / plumbing / electrical,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/summers-quality-services/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/summers-quality-services/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-208,ready,hold,,no,Philadelphia Batch 4
J238-209,Suraya,Restaurant,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/suraya/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/suraya/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-209,ready,hold,,yes,Philadelphia Batch 1 · restored canonical routes
J238-210,Tanglewood PTG. Corp.,Painting / drywall,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/tanglewood-ptg-corp/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/tanglewood-ptg-corp/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-210,ready,hold,,yes,Philadelphia Batch 3
J238-211,Termini Brothers Bakery,Bakery,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/termini-bros/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/termini-bros/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-211,ready,hold,,yes,Philadelphia Batch 1 · restored canonical routes
J238-212,The Edge Fitness Clubs Media,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/the-edge-fitness-clubs/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/the-edge-fitness-clubs/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-212,ready,hold,,no,radar-next15-20260809-170919
J238-213,Theory Outlet at Philadelphia Premium Outlets,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/theory/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/theory/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-213,ready,hold,,no,radar-next15-20260809-170919
J238-214,The Restaurant Store Plymouth Meeting,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/the-restaurant-store/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/the-restaurant-store/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-214,ready,hold,,no,radar-next15-20260810-110919
J238-215,THR Insurance,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/thr-insurance/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/thr-insurance/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-215,ready,hold,,no,phl-2026-w33
J238-216,THR Insurance Agency,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/thr-insurance-agency/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/thr-insurance-agency/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-216,ready,hold,,no,radar-next15-20260809-230919
J238-217,TM Prestige Home Cash Buyer,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/tm-prestige-home-cash-buyer/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/tm-prestige-home-cash-buyer/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-217,ready,hold,,no,radar-next15-20260809-230919
J238-218,Towne Book Center & Wine Bar,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/towne-book-center-wine-bar/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/towne-book-center-wine-bar/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-218,ready,hold,,no,radar-next15-20260810-110919
J238-219,Train and Nourish,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/train-and-nourish/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/train-and-nourish/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-219,ready,hold,,no,phl-2026-w34
J238-220,Trend Auto Trader,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/trend-auto-trader/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/trend-auto-trader/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-220,ready,hold,,no,radar-next15-20260810-050919
J238-221,Trend Painting,Painting / drywall,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/trend-painting/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/trend-painting/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-221,ready,hold,,yes,Philadelphia Batch 3
J238-222,Udis & Conn Orthodontics,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/udis-conn-orthodontics/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/udis-conn-orthodontics/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-222,ready,hold,,no,Cinematic builds 169-178
J238-223,United Metal Construction LLC,Architectural metal / roofing,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/united-metal-construction-llc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/united-metal-construction-llc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-223,ready,hold,,yes,Philadelphia Batch 4
J238-224,UNO Pizzeria & Grill Oaks,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/uno-chicago-style-pizza/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/uno-chicago-style-pizza/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-224,ready,hold,,no,radar-next15-20260810-110919
J238-225,UrgentVet Pottstown,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/urgentvet-pottstown/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/urgentvet-pottstown/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-225,ready,hold,,no,Telegram 3D Next 10
J238-226,L. A. Verruni Landscaping,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/verruni-landscaping/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/verruni-landscaping/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-226,ready,hold,,no,phl-2026-w34
J238-227,Victor Cafe,Restaurant,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/victor-cafe/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/victor-cafe/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-227,ready,hold,,yes,Philadelphia Batch 1 · restored canonical routes
J238-228,"Waste Gas Fabricating Company, Inc.",Heavy steel fabrication,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/waste-gas-fabricating-company-inc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/waste-gas-fabricating-company-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-228,ready,hold,,yes,Philadelphia Batch 4
J238-229,Welcome Dental,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/welcome-dental/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/welcome-dental/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-229,ready,hold,,no,Telegram 3D Next 10
J238-230,Whitelands Animal Hospital,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/whitelands-animal-hospital/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/whitelands-animal-hospital/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-230,ready,hold,,no,Telegram 3D Next 10
J238-231,Wholly Grounds Coffeehouse,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wholly-grounds/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wholly-grounds/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-231,ready,hold,,no,Telegram 3D Next 10
J238-232,"Wilson's Forklift Service, LLC",Forklift service,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wilson-s-forklift-service-llc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wilson-s-forklift-service-llc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-232,ready,hold,,yes,Philadelphia Batch 4
J238-233,WJA Landscaping,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wja-landscaping/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wja-landscaping/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-233,ready,hold,,no,phl-2026-w33
J238-234,Wynnewood Eye Care,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/wynnewood-eyecare/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/wynnewood-eyecare/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-234,ready,hold,,no,phl-2026-w34
J238-235,Young's Electrical Services Inc.,Electrical,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/young-s-electrical-services-inc/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/young-s-electrical-services-inc/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-235,ready,hold,,yes,Philadelphia Batch 4
J238-236,Zahav,Restaurant,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/zahav/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/zahav/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-236,ready,hold,,yes,Philadelphia Batch 1 · restored canonical routes
J238-237,ZBC General Contracting,Plumbing / sewer,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/zbc-general-contracting/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/zbc-general-contracting/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-237,ready,hold,,yes,Philadelphia W31 verified 25
J238-238,Zuber Realty,Business,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/sites/zuber-realty/,https://momentum-prospect-radar-next20-2026-08-11.netlify.app/gate/zuber-realty/?utm_source=directmail&utm_medium=qr&utm_campaign=jesse-238&utm_content=J238-238,ready,hold,,no,radar-next15-20260810-050919
